1086287443_c8bbb487f7_1129_11289853@N02.jpg
790	446	816	446	75	1
60	334	82	330	51	2
904	388	930	388	51	1
600	412	622	410	28	2
234	450	256	448	51	1
44	482	66	480	10	2
536	282	556	280	28	2
352	460	374	460	75	1
672	352	694	352	51	1
486	314	504	316	28	2
500	240	518	240	28	2
498	474	516	476	28	1
428	284	446	282	28	1
568	342	586	340	28	1
378	372	394	374	28	1
376	314	396	314	28	1
1315925720_bcef2efc04_1064_59967126@N00.jpg
174	122	194	124	51	2
84	282	106	278	16	1
834	162	856	162	51	1
778	206	800	204	75	1
332	234	352	232	51	1
456	106	472	108	28	2
596	192	614	188	28	2
426	236	444	236	51	1
510	72	526	68	28	2
348	166	366	162	28	1
716	126	734	124	51	2
526	248	544	248	28	1
442	34	456	36	28	2
240	74	254	74	28	2
558	124	576	122	28	1
644	138	662	140	51	1
400	82	414	88	28	1
358	103	377	105	51	1
1316452759_2c6433d0c6_1117_39683045@N00.jpg
350	262	368	262	28	2
490	302	510	302	28	1
600	300	620	302	28	2
292	218	312	220	51	1
776	246	794	238	28	1
390	312	408	314	10	2
740	288	758	292	28	2
550	348	566	348	5	1
1316850464_059ccf6457_1303_17093421@N00.jpg
500	78	520	78	51	1
664	118	684	118	51	2
178	78	198	80	28	2
596	94	616	92	28	2
598	388	620	392	28	1
386	60	404	62	28	2
296	356	318	360	28	1
418	234	438	236	75	1
482	264	500	264	5	1
244	116	260	120	10	1
151	193	169	196	5	1
1332663407_c224cadf0a_1163_12530314@N02.jpg
292	342	322	342	51	1
498	196	520	198	51	1
770	376	792	370	75	1
596	422	616	414	5	2
188	158	212	158	28	1
786	162	810	162	28	1
652	182	674	184	28	1
508	434	528	432	5	2
362	183	385	183	51	1
1351726065_1c547441f4_1274_11812618@N02.jpg
324	424	344	424	28	1
594	310	612	310	28	2
434	296	448	296	51	2
466	398	484	398	28	1
602	404	620	404	28	1
324	228	338	230	51	2
500	300	514	300	51	1
404	204	420	202	51	2
549	231	565	230	28	2
447	231	459	232	1	2
299	329	316	327	75	2
377	469	393	471	5	2
1362462557_44756adad9_1018_46556310@N00.jpg
526	408	542	402	75	1
210	216	228	216	28	1
486	222	502	218	51	1
864	220	880	216	28	1
276	336	292	336	10	2
400	416	418	414	75	2
370	246	386	238	28	1
498	64	514	64	51	2
558	248	574	242	51	1
326	246	344	244	28	1
554	494	572	496	5	2
262	44	276	40	28	2
654	54	668	52	28	2
784	60	798	60	28	2
874	56	890	56	28	2
744	224	760	228	28	1
656	240	670	238	28	1
184	84	198	86	28	2
418	64	432	66	28	2
810	220	824	224	28	1
146	205	164	201	28	1
114	107	131	105	28	2
358	60	374	62	51	2
563	68	575	65	28	2
478	286	491	287	1	1
1362463567_5916787d35_1394_46556310@N00.jpg
528	370	546	374	75	1
338	376	360	374	75	2
452	158	474	156	51	2
596	170	614	168	51	2
796	268	816	268	16	2
748	452	766	452	5	2
122	404	142	398	10	2
562	40	580	36	16	2
634	280	652	280	10	2
318	204	336	200	16	1
740	222	760	220	16	1
432	40	448	40	16	1
208	316	224	320	1	2
667	455	685	455	5	1
493	447	511	447	1	2
1362466653_0dd5ff9286_1323_46556310@N00.jpg
550	422	566	424	75	1
666	212	678	212	51	2
928	322	944	324	51	2
330	222	344	224	51	2
424	204	438	206	28	2
362	336	374	334	28	1
674	64	686	62	28	2
780	218	792	218	28	2
632	308	644	310	51	1
836	316	848	312	51	1
442	322	456	322	28	1
184	350	198	352	5	2
94	340	111	339	51	2
252	339	266	337	28	1
142	94	155	92	28	2
240	71	254	71	28	2
337	83	350	82	28	2
420	60	434	60	28	2
507	60	518	61	28	2
508	514	524	516	5	2
434	426	449	424	75	2
522	355	532	354	1	1
536	319	549	316	51	1
536	220	549	220	28	2
348	137	362	140	28	1
174	126	186	129	28	1
256	133	270	133	28	1
447	134	459	136	28	1
509	144	521	143	28	1
579	123	590	123	28	1
590	78	603	81	28	2
657	139	670	139	28	1
752	63	763	59	28	2
734	135	748	135	28	1
735	310	749	308	51	2
1367178063_0b87a2eaf3_1247_24408461@N00.jpg
72	134	88	135	51	2
407	122	423	119	28	2
350	126	367	126	51	1
253	171	267	172	5	1
118	197	134	197	5	1
303	90	321	87	10	2
129	49	144	51	16	2
211	78	227	77	16	1
1375134812_ef3f6339bb_1001_61235405@N00.jpg
250	132	270	130	16	2
652	206	676	204	51	1
802	116	822	114	16	1
50	230	74	230	10	2
180	268	202	268	5	2
508	50	530	50	16	2
782	242	802	244	5	1
962	272	982	274	5	1
353	189	378	188	51	2
495	389	518	389	1	1
1377132948_9ba06c797c_1197_71896124@N00.jpg
602	172	626	170	51	2
684	96	710	96	28	2
156	160	178	162	28	2
776	142	800	144	28	1
400	164	422	164	28	2
460	156	482	156	28	1
548	170	568	166	51	1
244	164	264	166	28	1
304	176	320	174	1	2
1381320931_84ee347e9c_1320_10505143@N02.jpg
245	82	258	82	75	2
359	145	372	146	10	1
363	71	374	70	51	2
80	121	92	121	10	2
413	102	426	101	28	1
297	113	310	112	75	1
176	137	189	137	28	1
126	71	138	70	16	2
191	48	202	47	28	2
293	34	305	34	28	2
248	154	259	151	5	1
443	161	453	163	1	1
1403097917_18d0947407_1248_34787600@N00.jpg
412	382	438	380	75	2
726	164	752	166	28	2
288	222	312	220	28	1
200	176	220	172	51	2
546	216	568	214	28	1
334	156	354	156	51	2
406	250	428	246	75	1
662	228	684	228	28	1
500	143	520	142	28	2
1418454809_e9d94e68f3_1194_10323195@N02.jpg
158	196	171	196	51	2
115	85	126	86	28	2
299	184	311	184	51	1
365	103	375	102	28	2
307	108	317	108	28	1
262	143	272	144	28	1
250	87	258	87	28	2
199	223	208	224	5	1
190	102	199	102	28	1
225	176	236	176	10	1
167	112	175	110	1	2
286	228	293	231	1	2
1426265127_16d1ba89c7_1052_9776171@N06.jpg
344	176	368	170	51	1
830	188	854	184	75	1
206	138	230	140	51	2
422	208	444	210	16	1
546	202	568	198	51	1
692	202	714	202	51	1
562	278	582	280	10	1
740	358	760	360	5	2
1443327433_96590d2167_1034_10394078@N07.jpg
422	330	440	334	75	1
730	154	746	152	28	2
222	144	240	144	16	2
732	250	752	252	28	1
416	164	434	162	51	1
576	278	596	280	28	1
252	290	272	294	28	1
492	162	510	160	51	1
343	118	362	118	51	2
590	188	607	183	51	1
1451089545_b79c4f8a85_1125_51035731372@N01.jpg
79	125	94	125	51	2
201	203	214	205	75	2
143	143	156	142	51	1
397	286	411	286	28	1
409	139	421	137	51	2
210	49	222	50	28	2
166	122	177	122	51	1
314	227	328	229	75	1
283	140	295	140	51	1
241	69	251	70	28	1
370	277	381	277	5	2
350	128	362	130	51	2
1486709791_2c6e60b7b2_1153_41894197938@N01.jpg
536	72	556	70	28	2
92	90	112	92	51	2
172	116	192	116	51	1
454	362	474	360	28	2
424	60	440	58	51	2
898	80	918	78	28	2
628	130	646	132	51	1
824	136	844	136	28	1
272	156	292	156	28	1
320	102	340	102	28	2
446	156	462	156	16	1
400	216	420	216	10	2
692	130	708	128	28	1
786	338	802	338	5	2
544	244	560	240	10	1
743	149	757	149	5	2
1490321862_ec4e5434a7_1417_11832924@N05.jpg
288	154	304	158	51	2
474	178	490	178	51	2
714	164	728	162	28	2
550	194	566	194	28	1
652	192	668	194	28	1
376	194	390	194	51	1
594	320	610	322	5	1
466	360	476	360	5	1
611	162	626	164	28	2
529	380	543	378	5	2
1535605697_19307ba74a_2407_61812409@N00.jpg
75	78	85	78	28	2
280	200	290	201	28	2
408	86	417	88	51	1
315	216	324	215	51	1
347	87	356	86	28	2
188	96	196	95	51	1
377	86	386	86	28	2
318	94	327	95	51	1
153	105	161	105	75	1
223	111	232	111	75	1
243	93	251	93	51	1
119	94	129	95	51	1
284	84	292	84	51	2
221	180	232	183	75	2
1678918823_02f0281be6_2335_42871015@N00.jpg
321	94	329	95	28	2
201	155	210	154	28	1
124	165	132	166	28	1
221	182	229	182	10	1
388	210	396	211	5	1
160	190	168	190	10	1
342	159	351	159	28	1
246	80	255	80	28	2
320	205	327	206	10	1
117	97	127	97	28	2
188	93	197	92	51	2
110	196	118	196	5	2
270	192	279	192	10	2
1684055214_41fbde7471_2300_69229986@N00.jpg
568	350	602	356	51	2
276	96	308	98	28	2
446	390	478	384	51	1
580	164	612	162	28	2
730	206	758	206	28	1
236	282	260	286	10	1
392	548	420	546	5	2
664	340	688	340	5	2
526	492	554	496	1	2
302	284	330	280	5	1
461	204	491	207	28	1
1715872052_02e31710bc_2239_10801163@N00.jpg
368	93	381	94	51	2
74	89	88	87	51	2
246	110	259	113	28	1
112	117	125	117	51	1
184	89	198	89	28	2
179	132	192	132	16	1
225	151	236	152	16	2
309	102	322	103	51	1
342	132	351	130	5	1
1719514424_eccc116dfb_2365_44988250@N00.jpg
301	122	311	122	75	2
59	55	69	54	28	2
297	69	306	70	28	1
352	137	362	136	28	1
340	52	349	52	28	2
406	45	415	45	51	2
163	47	172	48	28	2
210	43	219	42	51	2
101	62	110	61	28	1
253	62	262	61	28	1
165	148	175	149	5	1
433	154	442	152	5	2
246	163	255	163	5	2
309	172	317	172	1	2
241	127	252	127	75	1
401	132	411	128	28	1
138	154	146	159	10	1
1719696892_117a9f4a84_2239_18596944@N00.jpg
137	126	146	127	51	2
85	96	95	97	51	1
402	135	411	136	51	1
309	53	318	54	51	2
180	71	189	72	51	1
370	82	379	82	51	1
225	144	234	144	75	1
239	58	247	58	51	2
297	115	307	114	75	2
1721121853_9549d4a622_2259_12028800@N05.jpg
276	51	286	51	51	2
86	60	97	61	10	1
145	83	154	84	51	1
411	36	421	35	51	1
185	90	195	90	10	2
357	66	366	68	28	1
216	56	226	55	28	1
248	68	257	66	16	1
310	81	320	82	16	2
1813437382_20323582b5_2382_12589792@N05.jpg
308	296	336	296	51	2
834	180	858	180	28	2
658	188	686	188	28	1
160	196	186	194	16	2
478	398	504	400	51	1
426	482	452	484	5	2
308	168	332	170	28	2
548	116	572	116	28	2
444	144	466	146	28	1
716	102	738	98	28	1
758	210	780	206	1	2
644	98	666	96	28	1
1849007943_960ac01934_2247_17682221@N07.jpg
144	190	166	188	28	1
412	210	434	214	51	2
320	180	340	180	28	2
508	342	530	342	28	1
236	192	260	194	28	2
348	336	370	338	75	1
780	332	800	334	28	1
624	170	642	168	75	2
808	222	826	222	51	1
736	166	752	162	51	2
654	354	672	352	75	1
798	144	814	144	28	2
518	196	538	196	16	2
443	156	462	155	51	2
1869526913_b5a901ab15_2080_88279667@N00.jpg
325	105	337	101	28	2
194	115	204	116	28	1
94	117	104	116	51	1
156	35	166	33	28	2
35	28	46	29	28	2
257	112	268	111	28	1
297	174	307	173	10	1
345	51	356	51	16	2
297	46	307	46	16	2
393	50	404	48	28	2
380	126	388	122	5	2
158	159	170	158	28	1
255	44	264	44	51	2
104	36	113	36	28	2
205	57	214	57	28	1
1904310052_b3f87f4db7_2109_73432889@N00.jpg
538	382	564	378	28	2
196	404	222	400	75	1
792	390	816	392	28	1
264	120	286	122	51	2
670	262	692	262	10	2
380	424	404	426	51	1
598	100	618	98	51	2
432	112	452	112	51	2
574	464	594	464	5	2
268	278	288	278	10	2
430	270	448	266	10	2
722	509	739	507	1	2
1904318772_48c31e8872_2332_73432889@N00.jpg
634	446	664	444	51	2
826	468	856	466	75	1
188	92	214	96	75	2
138	438	170	434	51	2
650	102	676	98	51	2
408	550	438	550	10	2
396	188	420	190	51	1
502	278	530	278	10	2
352	346	376	350	10	2
740	152	762	144	28	1
1942207074_007714204f_2392_17459543@N00.jpg
462	654	496	652	28	2
604	666	636	674	28	1
214	670	242	668	16	1
468	416	494	414	51	2
196	250	222	254	28	2
352	284	376	284	28	1
462	288	484	290	51	1
598	538	620	538	5	2
316	496	338	496	5	2
546	248	566	250	51	2
666	306	688	306	28	1
488	544	510	546	5	1
616	264	632	264	5	2
157	349	174	349	1	2
378	432	402	441	28	1
591	370	607	373	1	2
1963920939_83efaa3e98_2211_72939190@N00.jpg
740	242	790	242	75	1
574	192	610	194	51	1
752	100	792	106	28	2
190	226	222	228	16	1
350	94	386	90	51	2
240	100	274	100	28	2
486	82	518	82	16	2
404	486	428	488	5	1
1979251145_07d65a2dfe_2246_47404211@N00.jpg
157	123	171	122	28	2
382	117	395	116	51	2
62	242	77	242	28	2
70	51	83	52	51	2
234	225	247	224	51	1
362	232	375	233	28	1
137	41	148	41	51	2
421	49	432	46	51	2
94	129	106	128	51	1
177	55	187	53	75	1
242	126	253	126	28	1
354	296	366	296	5	2
252	41	263	41	51	2
369	60	379	62	28	1
316	123	327	123	28	1
307	50	317	50	28	1
111	265	121	263	5	1
2006408409_651757c3cd_2351_13588009@N02.jpg
628	382	648	380	16	1
386	380	404	382	16	1
134	358	154	352	16	1
368	232	386	232	51	2
902	300	918	298	5	2
686	248	702	248	16	2
836	210	852	210	10	2
506	248	522	244	51	1
279	129	296	134	16	1
453	175	468	183	16	1
520	100	536	99	16	2
590	221	605	218	16	2
2006787555_a598b61182_2160_13588009@N02.jpg
72	216	94	210	16	1
778	276	800	274	16	1
888	258	908	258	16	2
196	196	214	196	16	1
318	166	338	164	51	2
256	304	274	304	10	2
498	184	514	186	16	2
414	222	432	218	51	1
586	242	604	246	16	1
666	300	684	302	10	1
380	306	398	306	10	1
558	418	574	416	5	2
2024911732_764fa53918_2078_31905608@N00.jpg
202	99	213	96	51	2
150	189	161	190	51	1
64	114	75	113	16	2
239	119	250	118	51	1
34	205	44	204	5	1
96	163	106	163	10	1
137	137	147	136	16	1
223	187	234	185	10	1
2038026634_eecff5283d_2297_9721792@N03.jpg
538	114	552	116	51	2
758	292	774	294	28	1
442	484	458	488	5	2
650	284	668	286	16	2
700	436	718	436	10	2
330	108	342	110	51	2
434	132	446	132	28	2
506	156	520	158	28	1
242	172	256	172	28	1
722	160	736	160	28	1
186	162	198	162	28	1
602	170	616	172	28	1
174	380	188	379	10	2
350	284	366	284	75	1
392	173	406	173	51	1
494	264	509	263	75	2
659	148	673	151	51	2
789	181	803	180	28	1
2051533328_e64a2f7654_2169_13217414@N06.jpg
970	278	990	278	5	2
82	176	102	178	28	1
612	198	628	200	51	2
438	198	456	194	51	2
744	204	760	202	51	2
332	210	352	212	51	1
794	280	810	278	5	2
728	274	744	274	5	2
604	284	618	286	5	2
224	188	245	191	51	1
457	286	472	290	5	2
885	227	903	222	51	1
893	286	912	290	5	2
2054735218_0384383b6f_2353_11764144@N03.jpg
436	126	447	125	28	2
357	133	366	134	28	1
308	138	317	139	51	2
169	120	179	121	28	2
75	125	84	125	28	1
211	130	220	130	28	1
107	114	117	114	28	2
254	122	262	122	28	2
137	151	145	151	28	1
411	163	419	164	1	2
2054735812_a8066682e5_2337_11764144@N03.jpg
64	149	73	149	16	2
118	154	127	152	28	2
381	135	390	134	28	2
301	144	309	142	28	2
415	143	423	142	28	1
185	157	193	157	28	1
219	152	227	152	51	1
351	156	359	156	51	2
94	177	102	176	16	1
143	174	149	172	1	2
262	145	271	145	28	1
2055391203_f875d2bb99_2296_58944004@N00.jpg
396	292	420	292	28	2
202	280	226	286	51	1
552	356	574	356	16	1
420	194	440	200	28	2
690	312	712	318	16	1
652	198	670	198	51	2
742	164	760	162	51	1
550	204	568	204	51	1
2056051985_aa45e60db2_2249_8692813@N06.jpg
239	250	256	249	28	2
121	277	139	274	51	1
404	248	422	247	16	2
170	192	184	192	75	1
65	215	78	215	5	2
335	158	349	159	28	2
102	174	113	179	51	2
307	217	320	217	1	2
292	170	305	169	28	1
2057467261_74ec6ae9e7_2254_74405317@N00.jpg
448	228	466	226	51	1
358	254	374	250	28	1
570	320	586	324	10	1
456	326	472	328	75	2
514	202	530	202	28	2
560	234	574	236	28	1
388	190	404	192	28	2
570	394	586	394	5	1
352	416	365	424	5	2
2058153431_9e5b9069fa_2036_82514542@N00.jpg
616	406	644	410	51	2
774	442	802	446	10	1
266	516	286	512	5	2
526	300	548	300	28	2
348	310	370	308	51	2
670	334	694	332	51	1
732	460	752	458	5	1
170	498	190	494	5	1
246	348	266	352	51	1
403	425	429	430	51	1
2058248477_daafaf0632_2375_66597387@N00.jpg
696	322	722	326	28	2
770	344	792	342	28	1
132	352	158	356	51	1
490	332	514	330	51	1
332	314	356	312	51	2
350	378	372	378	5	2
624	394	644	394	5	1
224	404	244	402	5	1
2058940864_d367ae17a1_2131_82514542@N00.jpg
788	448	808	452	16	1
398	430	424	432	51	1
682	332	706	330	51	1
528	306	552	304	51	2
350	310	372	310	51	2
262	508	282	506	5	2
742	474	762	472	5	1
250	350	268	352	51	1
149	483	171	486	5	2
620	403	648	407	51	2
2059729337_84b5966a32_2031_28939583@N00.jpg
828	288	854	290	28	1
276	316	304	314	28	1
416	344	442	338	28	1
574	346	600	344	28	1
506	284	528	282	28	2
670	286	694	284	28	2
586	252	612	252	16	2
174	292	202	292	51	2
350	266	376	268	28	2
722	328	748	322	28	1
446	470	468	468	1	2
729	435	747	437	1	1
2061322515_3d88e6a26b_2386_35237098411@N01.jpg
652	252	680	252	28	2
278	114	300	114	28	2
816	108	836	106	28	2
708	104	730	104	16	2
152	156	172	162	28	1
322	260	342	258	10	1
424	276	446	278	5	1
232	340	250	342	5	1
214	123	230	114	28	1
393	74	411	76	5	1
447	76	470	69	51	2
586	93	608	95	16	2
2076241760_b9b6fdf43a_2343_48543100@N00.jpg
532	340	564	346	51	2
746	350	774	352	5	1
404	140	430	130	51	1
240	194	272	192	51	2
728	222	758	224	28	2
816	152	844	146	28	1
524	118	550	118	28	2
418	472	442	476	5	1
127	126	154	132	28	1
2080300192_5da09b3ab0_2070_14752079@N00.jpg
924	48	946	46	51	2
350	138	368	132	51	2
828	88	848	86	28	2
460	136	478	138	75	1
570	164	590	166	51	1
408	210	426	208	16	1
750	94	768	94	16	2
508	118	524	122	75	1
642	108	658	104	16	2
222	142	238	138	16	2
616	150	636	150	51	1
718	150	734	150	28	1
58	160	72	158	28	2
274	158	290	156	28	1
109	169	128	164	51	1
171	136	188	136	51	2
308	106	326	105	51	2
418	121	433	120	75	2
2083003482_219510e14c_2126_23955292@N00.jpg
326	414	352	412	28	1
578	362	606	362	28	2
148	58	172	62	51	2
802	208	826	206	51	1
140	210	164	210	51	1
442	564	466	562	5	2
892	188	916	186	28	2
370	260	392	256	51	1
540	234	556	236	51	2
840	72	860	70	75	1
238	240	256	240	10	1
694	280	710	278	5	1
2091389356_a49f9c929f_2285_7581488@N04.jpg
826	190	844	190	51	1
114	158	134	156	28	2
912	158	930	158	28	2
554	280	572	280	75	2
224	174	244	174	28	2
462	296	478	298	75	1
704	178	720	176	51	2
512	156	528	158	51	2
384	202	400	202	28	1
760	140	778	140	28	2
618	156	634	154	28	1
426	174	442	176	28	1
308	147	324	143	51	2
2092564872_7a7ccf8132_2347_47957091@N00.jpg
321	194	336	194	28	1
106	202	122	204	16	2
384	190	399	189	28	2
271	85	282	87	51	2
169	219	181	219	5	2
144	82	157	84	51	2
194	80	207	80	51	1
405	77	417	74	28	2
331	105	342	107	28	1
213	202	229	204	16	2
359	102	366	96	1	2
2095772879_4b1d32fbb1_2161_44124356900@N01.jpg
538	290	564	292	51	1
98	126	124	126	51	2
212	128	238	128	51	1
926	152	952	152	51	1
530	92	548	94	51	2
354	126	376	126	51	1
782	146	804	144	51	1
558	154	574	154	1	2
410	205	431	202	1	2
2106282242_59536f7d2b_2058_16874846@N04.jpg
122	167	137	168	51	2
210	136	224	135	16	2
408	69	421	69	51	1
75	88	87	89	51	1
351	187	364	187	75	1
145	66	157	66	28	2
317	62	329	62	28	2
236	72	248	72	28	1
2114438546_9c34d7ca4c_2231_20947166@N00.jpg
42	182	70	190	75	2
724	316	754	318	28	1
100	428	126	436	5	2
538	306	564	306	51	1
642	162	666	162	28	2
324	168	350	170	28	2
350	326	374	328	28	1
486	148	510	146	51	2
184	432	208	430	1	2
164	180	188	180	28	2
810	324	836	320	51	1
556	426	580	428	1	2
176	314	202	312	28	1
340	464	360	464	1	2
788	445	807	446	1	1
2115728550_af6eb3e145_2072_10749660@N06.jpg
698	270	722	270	51	1
216	272	244	270	16	1
308	300	338	294	16	1
490	42	516	40	51	2
534	280	560	282	51	1
410	320	432	320	5	1
304	64	326	66	51	2
668	68	692	64	51	2
2116984278_51c9f033c1_2342_44124484001@N01.jpg
562	216	580	214	75	2
708	232	726	232	51	1
306	278	320	282	75	1
436	186	450	186	51	2
206	192	220	192	51	2
148	202	164	204	51	2
474	212	492	210	51	2
308	200	322	200	28	2
656	202	672	200	75	2
932	238	948	236	28	1
896	200	912	198	28	2
268	140	282	140	28	2
358	310	372	312	10	1
834	192	850	190	5	1
588	176	602	174	51	1
364	261	380	259	75	1
375	193	390	191	51	1
477	150	493	151	28	1
388	323	399	327	1	2
614	233	629	233	1	1
745	188	763	185	51	2
765	245	779	246	1	2
2119222206_790fd0305f_2282_44124427374@N01.jpg
294	120	316	120	51	2
104	100	130	98	28	2
456	102	480	100	28	2
650	114	674	118	51	2
204	140	224	138	28	1
886	168	910	166	51	1
766	170	788	166	28	1
832	108	856	104	51	2
388	160	412	158	51	1
518	166	542	166	51	1
620	172	644	170	51	1
572	226	596	226	10	1
2119399966_1666e008a4_2345_43879964@N00.jpg
98	178	132	182	51	2
912	226	942	224	51	1
754	448	780	450	10	2
688	208	714	206	51	2
550	406	578	404	51	1
496	140	524	140	51	2
224	206	252	204	51	1
394	256	418	258	51	1
352	438	380	434	16	1
800	240	826	240	51	1
2124546096_36dee35fbf_2048_19211054@N00.jpg
680	406	728	396	75	2
428	118	470	118	51	2
504	458	548	454	75	1
258	140	302	142	51	1
222	432	264	432	5	2
770	106	808	110	51	2
578	130	614	132	51	1
484	658	524	656	1	2
2134167294_361ea22ef0_2010_21009349@N07.jpg
774	152	790	150	28	2
280	114	296	116	28	2
158	118	178	120	75	2
850	186	868	186	51	1
804	312	820	308	75	1
450	166	466	168	16	1
696	336	714	336	75	2
692	430	708	434	5	1
656	162	672	164	51	1
352	246	368	246	10	1
538	170	554	168	51	1
432	264	444	264	10	1
357	148	375	150	51	1
496	182	508	181	1	2
626	183	637	182	1	2
720	169	732	169	1	2
2137543932_8ba62cf22f_2182_24931525@N00.jpg
174	212	194	212	75	2
310	238	326	242	28	2
532	258	548	260	28	1
470	230	490	232	51	2
704	246	722	244	28	2
424	266	442	266	51	1
362	272	378	274	28	1
498	314	514	314	16	2
268	252	286	256	51	1
696	420	712	416	5	2
614	264	632	262	16	1
424	468	440	470	5	1
612	404	628	402	10	1
710	312	728	310	16	2
